id,date,user,pc,activity
{C0E4-B3VG67ZX-5489WPJJ},01/08/2010 09:00:50,AVM0947,PC-0285,Connect
{A7S8-B9AP53AI-4165CEVG},01/08/2010 09:01:25,QRM0739,PC-7343,Disconnect
{Z0T0-I0YN35JN-0441IMHI},01/08/2010 09:01:53,AJN0607,PC-8303,Connect
{D2I5-R0WR55HV-9866USEM},01/08/2010 09:02:28,HPH0075,PC-2417,Connect
{P8L7-M2XX86RQ-9896AAYL},01/08/2010 09:04:16,HXL0968,PC-0623,Disconnect
{V2R5-U2AU05CF-0880EIOM},01/08/2010 09:06:26,IBS0836,PC-6382,Connect
{X0O9-O8RF18CY-0380KGSD},01/08/2010 09:06:32,MLL0598,PC-0189,Disconnect
{W0N5-F3SG85IV-2407GUFH},01/08/2010 09:06:58,AVM0947,PC-0285,Disconnect
{O8V0-H0JD66RL-5254LGSK},01/08/2010 09:07:04,EGD0132,PC-4211,Connect
{I2F6-M2EL06DX-4937JHHC},01/08/2010 09:07:35,HPH0075,PC-2417,Disconnect
{C7R1-H6NG21SV-4100BCSU},01/08/2010 09:07:51,LBH0942,PC-3640,Connect
{H6D8-W5OV95FS-5499HLNT},01/08/2010 09:08:52,CTA0020,PC-3118,Connect
{P9Q5-K4HU22ZG-5233KPAT},01/08/2010 09:09:36,HBO0413,PC-7384,Disconnect
{I3E9-V1JK29WL-9159NOGO},01/08/2010 09:10:17,NAF0326,PC-0384,Connect
{D6I9-Y1NY51LG-0154USBQ},01/08/2010 09:10:26,VTT0385,PC-5027,Connect
{R7K2-M0HB48CZ-9056MVYQ},01/08/2010 09:11:08,BQS0525,PC-0269,Disconnect
{Y7P4-X9HL36DD-8838BRWV},01/08/2010 09:11:15,MLL0598,PC-0189,Connect
{U6T8-P8FG08UH-7577CPOX},01/08/2010 09:11:52,LBH0942,PC-3640,Disconnect
{R9L4-X8MA78KQ-6574TKFA},01/08/2010 09:12:06,MPT0376,PC-7408,Disconnect
{X4O7-J5SP57RP-4124DFRQ},01/08/2010 09:12:23,CLB0774,PC-7029,Connect
{C7S8-E8BD23YZ-6462JRFE},01/08/2010 09:12:26,DRR0162,PC-5168,Disconnect
{K4Y0-W7NT14QY-3648VJQS},01/08/2010 09:12:40,DBB0384,PC-4243,Connect
{F1O6-Q7FG97DO-8714YTIA},01/08/2010 09:13:22,VTT0385,PC-5027,Disconnect
{V5W6-D8YF92ND-8625KJXG},01/08/2010 09:14:06,AVM0947,PC-0285,Connect
{X1F4-A7EZ01BE-2731AOKP},01/08/2010 09:14:08,IJM0776,PC-0198,Connect
{H9A6-A2MF96KC-6409WHMM},01/08/2010 09:14:22,IBB0359,PC-4195,Connect
{W7U2-L3WO35EZ-6078XKKP},01/08/2010 09:14:34,JBD0616,PC-1479,Connect
{M9Q8-W5DH97HS-3566OVQN},01/08/2010 09:15:27,HPH0075,PC-2417,Connect
{F6G0-Q5VV08HH-3127FFIC},01/08/2010 09:15:27,OBH0499,PC-7989,Connect
{L0J7-I5ER66XG-8457SFDF},01/08/2010 09:15:28,SBN0866,PC-8714,Connect
{Q0E9-J2BS89RR-0012NBVW},01/08/2010 09:16:07,IBB0359,PC-4195,Disconnect
{J5U8-E7NI24BI-0618QCKC},01/08/2010 09:16:53,MDM0625,PC-4984,Disconnect
{O9G2-L2DB29IH-3610SJPD},01/08/2010 09:16:59,IIW0249,PC-0843,Disconnect
{Q1S1-W1CE64EX-1959MGKT},01/08/2010 09:17:10,DBB0384,PC-4243,Disconnect
{M3E6-G4YR85GI-5169WDDF},01/08/2010 09:17:47,CLB0774,PC-7029,Disconnect
{P9N7-Y4LM94HR-7498RAAV},01/08/2010 09:17:47,RLG0856,PC-1998,Disconnect
{S9Q7-Q3VJ70YG-2019PYXM},01/08/2010 09:18:26,VTT0385,PC-5027,Connect
{P2T2-A5BJ27VN-5272HDXC},01/08/2010 09:18:44,SGM0021,PC-1528,Connect
{X4P3-M8AZ10MO-7793XDOW},01/08/2010 09:19:33,BDI0533,PC-5883,Connect
{J5O0-Z0VI41OI-2397YWEO},01/08/2010 09:20:37,KKW0879,PC-2531,Disconnect
{F1N0-N6TC46WH-6821WGMQ},01/08/2010 09:20:55,SBN0866,PC-8714,Disconnect
{F4G3-E5IG04TH-6708YJUU},01/08/2010 09:22:26,CCL0068,PC-7699,Connect
{H0W7-M9RK05ES-6244LGLA},01/08/2010 09:23:05,DIB0285,PC-1268,Connect
{A4V4-T2CH69XQ-5446KNKB},01/08/2010 09:23:41,MDM0625,PC-4984,Connect
{N3I2-E0DB46KS-2018UYMZ},01/08/2010 09:23:47,WIF0691,PC-6390,Connect
{R0U7-N1PC61RF-8627NCOF},01/08/2010 09:23:58,ABC0174,PC-5156,Connect
{N7R9-D8JZ63TM-1136HRNF},01/08/2010 09:24:15,WIF0691,PC-6390,Disconnect
{Z1R6-F7VE47NA-0684CZMX},01/08/2010 09:24:55,LOM0086,PC-9087,Disconnect
{E3H1-P8QD03DU-3972YEKQ},01/08/2010 09:26:28,LCB0664,PC-3196,Connect
{F0Z7-P7BA83DR-2417CGIA},01/08/2010 09:26:31,IJM0776,PC-0198,Disconnect
{F9N6-J8NY89PP-0751AZFW},01/08/2010 09:26:45,BRM0995,PC-0768,Connect
{V7J8-X2WK54GP-0488CIVC},01/08/2010 09:26:50,BRB0355,PC-9896,Connect
{Y5W5-R6TH28PZ-4593PHRG},01/08/2010 09:28:09,HMM0108,PC-8052,Connect
{S7U5-E8XC96BD-0279BDOP},01/08/2010 09:28:16,MLL0598,PC-0189,Disconnect
{R8Q6-E3IS41VV-7428NCLM},01/08/2010 09:28:17,FSC0601,PC-9066,Connect
{E5T9-O9YN79ZD-4843UEOE},01/08/2010 09:28:21,CTA0020,PC-3118,Disconnect
{S2A5-M3VH04EG-3719ZWON},01/08/2010 09:28:31,JBD0616,PC-1479,Disconnect
{P0W7-K7UO91CM-1055OVNO},01/08/2010 09:28:34,CFM0767,PC-4259,Connect
{M9W8-T8LZ85LS-9946HLQB},01/08/2010 09:28:57,MLL0598,PC-0189,Connect
{G1I9-U4UL67AS-2442MOFJ},01/08/2010 09:29:04,LCB0664,PC-3196,Disconnect
{Z2C7-S5PW86XZ-0093PSLW},01/08/2010 09:29:27,SNC0187,PC-4753,Connect
{Y5E0-J1MU89CZ-9167DBYR},01/08/2010 09:29:29,OBH0499,PC-7989,Disconnect
{M8W6-F7TE91VG-6981SQPC},01/08/2010 09:29:41,CFM0767,PC-4259,Disconnect
{Q8Q6-V4QE21NQ-2619XUMK},01/08/2010 09:30:58,JNJ0556,PC-0576,Connect
{S9M6-A6LJ62AF-5459RAAF},01/08/2010 09:31:12,MLL0598,PC-0189,Disconnect
{G7K1-R1CU94OC-1832ZYCR},01/08/2010 09:31:15,BRM0995,PC-0768,Disconnect
{I6D1-P3WP15RM-1841SYJO},01/08/2010 09:32:27,HJS0072,PC-0836,Connect
{U0X5-J2PJ24CG-2165JUXM},01/08/2010 09:32:44,SGM0021,PC-1528,Disconnect
{Z2Z6-G2AN55KG-9699XIZG},01/08/2010 09:32:53,AIB0948,PC-8245,Connect
{H2J3-N0EL14BB-1172RYRH},01/08/2010 09:33:04,RSC0089,PC-9929,Connect
{Y5J0-S7BE29FC-6788YICH},01/08/2010 09:33:22,HJS0072,PC-0836,Disconnect
{Y2T1-P7AW33SN-9153SYXJ},01/08/2010 09:33:58,HCM0267,PC-7651,Connect
{E3U4-C1HW63PM-7880UIFA},01/08/2010 09:34:00,JBD0616,PC-1479,Connect
{F6P9-L9QE29OD-1006HSOK},01/08/2010 09:34:47,MTT0901,PC-2775,Connect
{Y3G3-Z2LH02FS-8830SARQ},01/08/2010 09:34:53,TSR0676,PC-9227,Disconnect
{B5T6-P2KR42QQ-6178OXSB},01/08/2010 09:35:42,CIM0271,PC-3291,Disconnect
{T6L1-F8GB26YT-3216HCQH},01/08/2010 09:36:28,VIA0063,PC-2684,Connect
{A3K8-J0IL80MA-3823STFM},01/08/2010 09:36:40,CLB0774,PC-7029,Connect
{C6P2-X5IR47ZW-4081FTYH},01/08/2010 09:36:41,MLL0598,PC-0189,Connect
{G5H8-K7SA59ZM-8829SYXD},01/08/2010 09:36:48,AJN0607,PC-8303,Disconnect
{B7Y0-K9AW93UT-1109NTDJ},01/08/2010 09:36:55,HCM0267,PC-7651,Disconnect
{M3M7-M4FU80FJ-3913BNMC},01/08/2010 09:37:08,DLM0051,PC-0166,Disconnect
{H4I6-W9EW74PP-0849RBJX},01/08/2010 09:37:15,HCM0267,PC-7651,Connect
{G6J9-U5IS82HV-1723HEBR},01/08/2010 09:37:24,HRL0540,PC-1117,Connect
{A6G8-L6SR87CS-4329BQCO},01/08/2010 09:38:26,BDI0533,PC-5883,Disconnect
{S2N8-W8WU77HT-1015KWXQ},01/08/2010 09:38:28,RSC0089,PC-9929,Disconnect
{N2E9-K6XX26QN-8703KMOF},01/08/2010 09:38:54,MDM0625,PC-4984,Disconnect
{J1K7-E6SW31CA-6087GHJO},01/08/2010 09:39:38,JBD0616,PC-1479,Disconnect
{G0P3-Q9ZM67SW-1912NZRK},01/08/2010 09:40:18,AIB0948,PC-8245,Disconnect
{T1S3-H9JG77AZ-9352TNIV},01/08/2010 09:40:25,BJP0134,PC-0898,Connect
{R2G2-Q6UW33FK-8861JPSY},01/08/2010 09:40:48,DBB0384,PC-4243,Connect
{L7C6-M0ZI88DK-9737XKCM},01/08/2010 09:41:23,JJM0203,PC-0148,Disconnect
{L8V8-O2ZG55NC-9122GUZN},01/08/2010 09:41:24,MDM0625,PC-4984,Connect
{Q5M9-T0OR81ZW-3371TSUN},01/08/2010 09:42:18,MLL0598,PC-0189,Disconnect
{Y0T9-V4IA04KQ-2269SAZI},01/08/2010 09:42:48,DMK0257,PC-1279,Connect
{T6K4-Y3HT36WD-5819FZHH},01/08/2010 09:42:53,IIW0249,PC-0843,Connect
{G5S2-L1DQ34IV-0901HJVY},01/08/2010 09:43:08,HWW0436,PC-8391,Disconnect
{Y2T7-I0SZ77YY-7577SZMK},01/08/2010 09:43:33,NAF0326,PC-0384,Disconnect
{C7O3-S6GD86TZ-3666FMJO},01/08/2010 09:44:56,ZKS0899,PC-8517,Connect
{D2Q1-S7NE69EQ-4892ZEDX},01/08/2010 09:46:30,FKK0055,PC-0435,Connect
{Z7T2-O9OV87CR-5175GQQD},01/08/2010 09:47:03,JDF0593,PC-6301,Connect
{U0X6-V0DE74MG-6447BLLA},01/08/2010 09:47:04,HCM0267,PC-7651,Disconnect
{J7H7-Q5AZ25CH-0394RILC},01/08/2010 09:47:18,KRL0501,PC-7206,Connect
{H8C0-E1MH63XX-9316WZQI},01/08/2010 09:48:00,RMW0542,PC-7543,Connect
{G3I6-L8UZ30SG-9034WIBK},01/08/2010 09:48:09,JDF0593,PC-6301,Disconnect
{X8V0-N4QJ44CT-9838JBYA},01/08/2010 09:48:31,THR0873,PC-4804,Connect
{S8L7-H5DA97TI-2252XVLZ},01/08/2010 09:49:04,MPM0220,PC-2344,Connect
{B0F4-Z4VZ51RK-2727MLQT},01/08/2010 09:49:06,JNJ0556,PC-0576,Disconnect
{P3L6-F9VY92SL-5625BFJT},01/08/2010 09:49:41,FFC0891,PC-5843,Connect
{J4L1-M4TV79YD-7284RNPE},01/08/2010 09:50:46,EGD0132,PC-4211,Disconnect
{H0F3-S0WF11BD-6243RDTD},01/08/2010 09:52:32,ZKS0899,PC-8517,Disconnect
{K4X5-L7KE73YD-1755UTGF},01/08/2010 09:52:33,HDS0367,PC-8680,Connect
{F5L5-Y1EL75QB-6984ANND},01/08/2010 09:52:37,LRR0148,PC-4275,Connect
{X0I5-X8KW95YU-6522NCDA},01/08/2010 09:53:11,DIB0081,PC-9524,Connect
{J9G0-Q2HD45CB-2615OENJ},01/08/2010 09:53:15,DBB0384,PC-4243,Disconnect
{C9I2-P6UB59TR-0967CKCH},01/08/2010 09:54:22,HMM0108,PC-8052,Disconnect
{S2S8-K9DH49LS-9418CVKY},01/08/2010 09:54:42,JDF0593,PC-6301,Connect
{O9V4-K5TA33EU-2817WTVG},01/08/2010 09:54:52,GCS0571,PC-8290,Connect
{F6T1-Z0YU01DX-9649TACR},01/08/2010 09:55:04,HCM0267,PC-7651,Connect
{R7H0-G1BU42PQ-1927FXCB},01/08/2010 09:55:04,VSS0154,PC-6055,Connect
{Y4N8-V8LI48BX-8404CXIS},01/08/2010 09:55:05,BRB0355,PC-9896,Disconnect
{E3Z6-W5OY62BU-8439DQGE},01/08/2010 09:55:06,JDF0593,PC-6301,Disconnect
{Y1S0-C4GG07IW-5548OSJW},01/08/2010 09:55:40,DLM0051,PC-0166,Connect
{V1A9-S7SD56PJ-2471FIHS},01/08/2010 09:56:22,THR0873,PC-4804,Disconnect
{T7G8-O7QU44HB-4036XRPI},01/08/2010 09:57:11,DLM0051,PC-0166,Disconnect
{C1Z9-B2BM14WL-9403HWAD},01/08/2010 09:57:53,JNJ0556,PC-0576,Connect
{W8K2-T9OV64RW-9361ZJQB},01/08/2010 09:58:42,HCM0267,PC-7651,Disconnect
{P0N7-G5KQ24NM-6593BKSH},01/08/2010 09:58:59,HPH0075,PC-2417,Disconnect
{K7U1-B3VF19NL-5629CFKK},01/08/2010 09:59:11,CTA0020,PC-3118,Connect
{O2T3-R1KN16JZ-7514HQNZ},01/08/2010 09:59:25,AVM0947,PC-0285,Disconnect
{P6Q7-I8DM67NC-9370DTDM},01/08/2010 09:59:41,CCL0068,PC-7699,Disconnect
{R6P5-L7WN18FH-7959IEMF},01/08/2010 10:00:11,BMG0917,PC-6688,Disconnect
{Q0J6-X5WE05LC-5299DLHU},01/08/2010 10:00:26,HRL0540,PC-1117,Disconnect
{L4O6-H6EM59JL-3021NCFU},01/08/2010 10:00:30,MPM0220,PC-2344,Disconnect
{N3Z0-U4CK57EL-8249JMTR},01/08/2010 10:00:51,HRL0540,PC-1117,Connect
{N0G6-U7WM65RP-2442PTTG},01/08/2010 10:01:02,JCR0172,PC-6713,Connect
{H6P4-L8WE64YT-4489HJTE},01/08/2010 10:01:43,DLM0051,PC-0166,Connect
{M5O8-I9LA60GH-0203VFJE},01/08/2010 10:02:13,ESR0693,PC-8863,Connect
{C4C3-S6JK35EA-6420TIDQ},01/08/2010 10:03:09,MDM0625,PC-4984,Disconnect
{L5A2-J7WB66RT-7519WLFF},01/08/2010 10:03:57,BQS0525,PC-0269,Connect
{Y6H3-B2YP59WN-2112POCL},01/08/2010 10:04:20,BSS0369,PC-3672,Connect
{S1U6-U8BJ28NE-6614CSDM},01/08/2010 10:04:33,FKK0055,PC-0435,Disconnect
{H1M5-F6HS53UV-1670VYOF},01/08/2010 10:04:46,ABC0174,PC-5156,Disconnect
{N9T4-V7ZE85NI-2804JNLJ},01/08/2010 10:04:46,HDS0367,PC-8680,Disconnect
{O7E8-I1YD91EK-5548BVGO},01/08/2010 10:04:52,NWT0098,PC-4667,Disconnect
{U6T9-Z4FG66RX-1582TYUM},01/08/2010 10:04:53,LCC0819,PC-8192,Connect
{T6O1-O0QA50NC-2687BFEQ},01/08/2010 10:05:30,HRL0540,PC-1117,Disconnect
{N4A9-E1NT02LW-8565XVPR},01/08/2010 10:06:02,VIA0063,PC-2684,Disconnect
{T9G0-P6CN90QE-8614JHTT},01/08/2010 10:06:10,MBJ0312,PC-5250,Disconnect
{I4V5-O0PS92QZ-1536DWHS},01/08/2010 10:06:16,KKW0879,PC-2531,Connect
{Q3R3-D2PP42UN-1506CCBC},01/08/2010 10:06:21,MOH0273,PC-6699,Connect
{Q3T7-U5RS91PH-0249OUQW},01/08/2010 10:07:04,DLM0051,PC-0166,Disconnect
{B3R1-M4XN32GI-1050OZTK},01/08/2010 10:07:05,IIW0249,PC-0843,Disconnect
{U8F3-K8YJ84RK-1057FQUE},01/08/2010 10:07:33,VTT0385,PC-5027,Disconnect
{X8P2-R1AO13KP-1790AJMV},01/08/2010 10:08:01,VSS0154,PC-6055,Disconnect
{F6P1-U0DF13RN-9774CKCM},01/08/2010 10:08:17,SGM0021,PC-1528,Connect
{Z0W9-N2HG40ZD-7842IGPC},01/08/2010 10:09:08,BMT0528,PC-0202,Connect
{N4W4-S9HI19FY-2064VCWJ},01/08/2010 10:09:12,SCP0130,PC-2057,Connect
{W1G1-N7OP52TQ-3444YVRQ},01/08/2010 10:09:47,JJH0613,PC-9171,Connect
{W4G5-Z8GP90AA-8573DOMR},01/08/2010 10:09:48,BMG0917,PC-6688,Connect
{A4W6-C3QH42IH-1954YNXS},01/08/2010 10:09:51,JJH0613,PC-9171,Disconnect
{L4F9-A6ME79FN-8074CBWG},01/08/2010 10:10:12,MOH0273,PC-6699,Disconnect
{P0I4-F3EP41TK-0650SOHB},01/08/2010 10:10:57,FSC0601,PC-9066,Disconnect
{S3T4-L9WI61GZ-0865ZMWQ},01/08/2010 10:11:03,LRR0148,PC-4275,Disconnect
{Z8T6-Q6OH35WU-2458CVNY},01/08/2010 10:11:20,DBB0384,PC-4243,Connect
{Z6T4-W3UG92AK-2329QFJY},01/08/2010 10:11:33,RLG0856,PC-1998,Connect
{T8T5-F0AH41PD-4886HTKG},01/08/2010 10:12:15,DIB0285,PC-1268,Disconnect
{X6E0-H3TG17EK-8241EEEC},01/08/2010 10:13:37,BMG0917,PC-6688,Disconnect
{U1U4-F8AV42IT-7058CIIM},01/08/2010 10:15:15,BJP0134,PC-0898,Disconnect
{R8D4-L9SP53FG-9216EUMY},01/08/2010 10:16:32,DIB0081,PC-9524,Disconnect
{H9J7-L2DQ42NU-6419JXRC},01/08/2010 10:16:45,KKW0879,PC-2531,Disconnect
{S9Y8-E3MF38CX-1179LIKX},01/08/2010 10:17:14,HCM0267,PC-7651,Connect
{Z3Z0-T7RF63SG-2694EGTE},01/08/2010 10:17:15,BMT0528,PC-0202,Disconnect
{H1L6-Z8BF22KW-4735ZRQD},01/08/2010 10:18:25,MTB0620,PC-9348,Connect
{C4R3-K2ZQ12XV-2354TVJL},01/08/2010 10:19:10,HCM0267,PC-7651,Disconnect
{L7E3-Q3BT42BI-2987KGTY},01/08/2010 10:19:15,JNJ0556,PC-0576,Disconnect
{Z0Q2-H6ZC47NS-1602MXND},01/08/2010 10:20:01,HPH0075,PC-2417,Connect
{H1O3-I7NL46TF-4420WUPC},01/08/2010 10:20:05,BJM0111,PC-6866,Connect
{L3U3-Y5PT24EZ-7715EIHC},01/08/2010 10:20:19,MOH0273,PC-6699,Connect
{Y3C7-C3KT73JO-4488JGOG},01/08/2010 10:20:21,BSS0369,PC-3672,Disconnect
{G7T9-Z7ZE65XI-5636BWZS},01/08/2010 10:20:21,HCS0003,PC-3054,Connect
{X9C5-X4HZ65YO-2067NFPG},01/08/2010 10:20:56,FFC0891,PC-5843,Disconnect
{M6O9-R2JS76PS-6551TUFN},01/08/2010 10:21:09,RMW0542,PC-7543,Disconnect
{W9Z7-Z2LM67LZ-6054YCCN},01/08/2010 10:21:17,ESR0693,PC-8863,Disconnect
{T3Y7-M9AA48NP-0985VSBH},01/08/2010 10:23:34,DMK0257,PC-1279,Disconnect
{K4N1-F7LK67CS-5662XVDK},01/08/2010 10:23:51,RNP0211,PC-1736,Connect
{H0Q2-Q2SY09OE-5465KWTB},01/08/2010 10:24:25,BJM0111,PC-6866,Disconnect
{I9N3-L4CJ81ZO-6428ZPKF},01/08/2010 10:24:31,HCS0003,PC-3054,Disconnect
{G5G4-H1SI08EA-7134PRXF},01/08/2010 10:24:32,MTB0620,PC-9348,Disconnect
{M2I4-F6DS59UR-2771RKVZ},01/08/2010 10:24:43,IBS0836,PC-6382,Disconnect
{J4P4-X2SN44LY-5043CPAB},01/08/2010 10:24:54,DBB0384,PC-4243,Disconnect
{Z1L6-V1VU34BL-1128APSL},01/08/2010 10:25:09,BRS0734,PC-4785,Connect
{Y7A6-D6VV87ZC-1549PJLK},01/08/2010 10:25:11,UAD0771,PC-2499,Connect
{K2J3-Z7BM52LB-0469YIJB},01/08/2010 10:25:35,HSB0196,PC-8001,Connect
{H9M9-D5XR99FZ-1967XQMF},01/08/2010 10:27:37,UAD0771,PC-2499,Disconnect
{T0Z3-O9BT51TU-0384CYKB},01/08/2010 10:28:56,VTT0385,PC-5027,Connect
{T8G4-I4WX10DN-7577XOLO},01/08/2010 10:29:35,AVM0947,PC-0285,Connect
{O4K7-O5LH34MD-4511RUVC},01/08/2010 10:30:09,IIW0249,PC-0843,Connect
{M5Z9-N8YT55LD-1339XIWG},01/08/2010 10:30:14,SCP0130,PC-2057,Disconnect
{M2T3-F3AJ02UX-3230AWVV},01/08/2010 10:31:06,RNP0211,PC-1736,Disconnect
{B3I3-S4OQ71KV-3885KEXN},01/08/2010 10:31:56,BQS0525,PC-0269,Disconnect
{I8F9-Y5CK91XC-1485KEQL},01/08/2010 10:32:57,CTA0020,PC-3118,Disconnect
{P3C5-D3XC59HZ-5273DYUP},01/08/2010 10:33:13,CLB0774,PC-7029,Disconnect
{X2E4-E6LV14HG-9828OXGC},01/08/2010 10:33:13,SGM0021,PC-1528,Disconnect
{Q0Q3-F1BC75UI-4798AVYY},01/08/2010 10:33:51,LCC0819,PC-8192,Disconnect
{A0W6-P2SF12CA-6131ZTTD},01/08/2010 10:35:25,HRL0540,PC-1117,Connect
{U4X3-L9BS33XT-7231HZCB},01/08/2010 10:35:44,HPH0075,PC-2417,Disconnect
{J1F3-Z5HM06DU-3304WTSN},01/08/2010 10:36:48,ZKS0899,PC-8517,Connect
{W1V2-R4SQ99LJ-2553GPVU},01/08/2010 10:37:10,ZKS0899,PC-8517,Disconnect
{C2Q2-L2RS16PH-3346ZEQV},01/08/2010 10:39:02,HRL0540,PC-1117,Disconnect
{F6X0-N8GH22FN-8456BPQG},01/08/2010 10:40:40,VIA0063,PC-2684,Connect
{X9J2-J2WJ98NP-5515LCKX},01/08/2010 10:41:35,BRS0734,PC-4785,Disconnect
{S8D0-C6MJ94CG-5264YNFP},01/08/2010 10:42:45,JCR0172,PC-6713,Disconnect
{Y0C5-Y8XQ08WV-6734PWDS},01/08/2010 10:42:52,ESR0693,PC-8863,Connect
{U5Y8-M6MM88DG-2852YFJI},01/08/2010 10:44:09,ESJ0670,PC-2321,Connect
{P9A5-E5PP68OH-3364RHDP},01/08/2010 10:44:39,MTB0620,PC-9348,Connect
{D2A9-H3CE92VI-4436NCVS},01/08/2010 10:45:57,FSC0601,PC-9066,Connect
{Q3U1-E7WT28XL-5346TERR},01/08/2010 10:46:55,ESJ0670,PC-2321,Disconnect
{U0Q3-C3PT18XX-0905CLEO},01/08/2010 10:47:51,JNJ0556,PC-0576,Connect
{S4X7-Z1PO02LW-1790CEDD},01/08/2010 10:48:39,RLG0856,PC-1998,Disconnect
{A2G0-J0YC32IK-2562XDCA},01/08/2010 10:48:43,AVM0947,PC-0285,Disconnect
{A8C2-B7WR04QL-2679FEPI},01/08/2010 10:48:43,HSB0196,PC-8001,Disconnect
{A9L3-L1GS67PL-0805EQCN},01/08/2010 10:48:49,BJP0134,PC-0898,Connect
{L9J5-J4KT27PM-3135EZFQ},01/08/2010 10:49:08,MTB0620,PC-9348,Disconnect
{H9V7-W0BL35CQ-4059MADP},01/08/2010 10:50:07,LCB0664,PC-3196,Connect
{P8M6-N8QT05OB-8233LXQI},01/08/2010 10:50:15,ESR0693,PC-8863,Disconnect
{N4R2-G7XG48OM-7545XAAO},01/08/2010 10:50:28,HCM0267,PC-7651,Connect
{H9D1-H0LY42AC-1875QDZF},01/08/2010 10:50:56,GCS0571,PC-8290,Disconnect
{U4S4-V5HU93HR-1597WANT},01/08/2010 10:51:11,LCB0664,PC-3196,Disconnect
{M0P2-J4OP10YC-8558RMZY},01/08/2010 10:51:59,HPH0075,PC-2417,Connect
{S5F9-C4OG39GT-2391PVKR},01/08/2010 10:52:14,OBH0499,PC-7989,Connect
{N8J0-R0YL20GJ-0418TUED},01/08/2010 10:52:47,BJP0134,PC-0898,Disconnect
{F2O7-R7XG81YA-3561LNUC},01/08/2010 10:53:59,HSB0196,PC-8001,Connect
{E3D9-C0YB68HA-8420BJQJ},01/08/2010 10:54:03,JNJ0556,PC-0576,Disconnect
{D0I0-K3OM06VF-0641HWZY},01/08/2010 10:55:59,AAF0535,PC-2408,Connect
{E5M5-I0QP61WX-4100OTNR},01/08/2010 10:56:07,BJP0134,PC-0898,Connect
{Z1J1-E3LK46BI-3424LGAT},01/08/2010 10:56:34,CTA0020,PC-3118,Connect
{K6N8-X7PI53QY-3393JFNL},01/08/2010 10:56:39,HXL0968,PC-0623,Connect
{P3R4-H7XP74US-0156NFIC},01/08/2010 10:57:00,MBJ0312,PC-5250,Connect
{R9A4-O8CF30XU-5319MGLQ},01/08/2010 10:57:59,HCM0267,PC-7651,Disconnect
{W1T1-U6KQ35FU-6329BSVW},01/08/2010 10:59:49,MDH0580,PC-4579,Connect
{E4R9-X3ZJ88DW-6128ETGB},01/08/2010 11:01:19,RSC0089,PC-9929,Connect
{T6K4-V8JQ52RR-7397QLSA},01/08/2010 11:02:03,AIB0948,PC-8245,Connect
{B5N9-R7PM46OH-1553EBGS},01/08/2010 11:02:37,VIA0063,PC-2684,Disconnect
{C2T6-K6OS63AN-9506MGID},01/08/2010 11:02:49,AAF0535,PC-2408,Disconnect
{B9G8-B4EV70LW-2858HNBQ},01/08/2010 11:02:54,OBH0499,PC-7989,Disconnect
{X1C8-W6AC49RZ-4217KNMR},01/08/2010 11:03:29,VTT0385,PC-5027,Disconnect
{E4H6-V6BS40YI-0856UGIC},01/08/2010 11:03:52,HSB0196,PC-8001,Disconnect
{D1Y7-T7LH61UR-1786OVSQ},01/08/2010 11:03:55,ZKS0899,PC-8517,Connect
{N9F7-Y3HG81BM-8125DMAC},01/08/2010 11:04:17,DBB0384,PC-4243,Connect
{Q8L3-Y0ZL54YV-3706VQHY},01/08/2010 11:04:35,CQW0652,PC-3449,Connect
{R7A3-U9EL22BC-6932WBMX},01/08/2010 11:04:49,HCM0267,PC-7651,Connect
{O4W7-U1YA44RS-7139LTLW},01/08/2010 11:05:20,PNL0301,PC-5611,Connect
{E7D1-X2OS03XT-6420WUUW},01/08/2010 11:05:55,QOS0878,PC-2211,Connect
{I4E1-B2HQ20HO-3260GSUF},01/08/2010 11:05:56,MOH0273,PC-6699,Disconnect
{V2Y6-V0UG40RU-0460OXIP},01/08/2010 11:07:36,ZKS0899,PC-8517,Disconnect
{B4K3-K8FO92DI-7817IEVG},01/08/2010 11:07:45,FSC0601,PC-9066,Disconnect
{J6M3-J4WP51KJ-9195DTLX},01/08/2010 11:07:59,BJP0134,PC-0898,Disconnect
{Y3S7-Y7KQ94EX-6136PHOT},01/08/2010 11:08:42,DBB0384,PC-4243,Disconnect
{J0H6-T5UM05BF-8696EONC},01/08/2010 11:08:42,MTT0901,PC-2775,Disconnect
{B6V9-Q8YK98AC-5991KYIG},01/08/2010 11:10:33,HCM0267,PC-7651,Disconnect
{D2U0-M1IB88YE-8814JNHE},01/08/2010 11:10:53,SNC0187,PC-4753,Disconnect
{D3Z6-T5EP70IY-9027UVVN},01/08/2010 11:11:08,RNP0211,PC-1736,Connect
{B6Q6-L7KD07TG-1357XBXY},01/08/2010 11:11:19,AAF0535,PC-2408,Connect
{J6Z9-Q1TD84QU-6624WIOF},01/08/2010 11:11:33,BSS0369,PC-3672,Connect
{M3O8-Y3WP61UK-4114HLFY},01/08/2010 11:11:47,THR0873,PC-4804,Connect
{T0M4-Q3YY51FL-0545GDUY},01/08/2010 11:13:52,RSC0089,PC-9929,Disconnect
{U4M3-H5UU65SP-3467SDVA},01/08/2010 11:14:43,BSS0369,PC-3672,Disconnect
{R3P7-K7LM66AZ-2006HKVJ},01/08/2010 11:14:54,HXL0968,PC-0623,Disconnect
